	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
13154	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2007	174684.0
13155	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2007	84384.0
13156	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Information	2007	42652.0
13157	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2007	252654.0
13158	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2007	107476.0
13159	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2007	
13160	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2007	50090.0
13161	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Educational services	2007	1951.0
13162	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2007	142544.0
13163	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2007	7883.0
13164	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2007	46736.0
13165	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2007	67961.0
13166	37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2007	278144.0
13167	37173	FIPS_37173	Swain County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2007	
13168	37173	FIPS_37173	Swain County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2007	0.0
13169	37173	FIPS_37173	Swain County	Western	Southwestern	  Utilities	2007	16358.0
13170	37173	FIPS_37173	Swain County	Western	Southwestern	  Construction	2007	
13171	37173	FIPS_37173	Swain County	Western	Southwestern	  Manufacturing	2007	23811.0
13172	37173	FIPS_37173	Swain County	Western	Southwestern	  Wholesale trade	2007	
13173	37173	FIPS_37173	Swain County	Western	Southwestern	  Retail trade	2007	26111.0
13174	37173	FIPS_37173	Swain County	Western	Southwestern	  Transportation and warehousing	2007	
13175	37173	FIPS_37173	Swain County	Western	Southwestern	  Information	2007	3140.0
13176	37173	FIPS_37173	Swain County	Western	Southwestern	   Real estate and rental and leasing	2007	49879.0
13177	37173	FIPS_37173	Swain County	Western	Southwestern	  Professional and business services	2007	22379.0
13178	37173	FIPS_37173	Swain County	Western	Southwestern	   Management of companies and enterprises	2007	13937.0
13179	37173	FIPS_37173	Swain County	Western	Southwestern	   Administrative and support and waste management and remediation services	2007	1990.0
13180	37173	FIPS_37173	Swain County	Western	Southwestern	   Educational services	2007	
13181	37173	FIPS_37173	Swain County	Western	Southwestern	   Health care and social assistance	2007	
13182	37173	FIPS_37173	Swain County	Western	Southwestern	   Arts, entertainment, and recreation	2007	12931.0
13183	37173	FIPS_37173	Swain County	Western	Southwestern	   Accommodation and food services	2007	32931.0
13184	37173	FIPS_37173	Swain County	Western	Southwestern	  Other services (except government and government enterprises)	2007	11172.0
13185	37173	FIPS_37173	Swain County	Western	Southwestern	Government and government enterprises	2007	132614.0
13186	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2007	
13187	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2007	2901.0
13188	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Utilities	2007	1683.0
13189	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Construction	2007	79115.0
13190	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Manufacturing	2007	60421.0
13191	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Wholesale trade	2007	39808.0
13192	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Retail trade	2007	63106.0
13193	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Transportation and warehousing	2007	
13194	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Information	2007	20267.0
13195	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Real estate and rental and leasing	2007	129679.0
13196	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Professional and business services	2007	64923.0
13197	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Management of companies and enterprises	2007	13937.0
13198	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2007	27724.0
13199	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Educational services	2007	15981.0
13200	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Health care and social assistance	2007	74996.0
13201	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Arts, entertainment, and recreation	2007	9422.0
13202	37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Accommodation and food services	2007	41201.0
13203	37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Other services (except government and government enterprises)	2007	30832.0
13204	37175	FIPS_37175	Transylvania County	Western	Mountain Area	Government and government enterprises	2007	85332.0
13205	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2007	17423.0
13206	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2007	0.0
13207	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Utilities	2007	0.0
13208	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Construction	2007	3062.0
13209	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Manufacturing	2007	2001.0
13210	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Wholesale trade	2007	
13211	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Retail trade	2007	5322.0
13212	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Transportation and warehousing	2007	
13213	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Information	2007	
13214	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Real estate and rental and leasing	2007	15800.0
13215	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Professional and business services	2007	15680.0
13216	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Management of companies and enterprises	2007	
13217	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2007	1184.0
13218	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Educational services	2007	53.0
13219	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Health care and social assistance	2007	1422.0
13220	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Arts, entertainment, and recreation	2007	
13221	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Accommodation and food services	2007	
13222	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Other services (except government and government enterprises)	2007	4570.0
13223	37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	Government and government enterprises	2007	25238.0
13224	37179	FIPS_37179	Union County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2007	163781.0
13225	37179	FIPS_37179	Union County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2007	7525.0
13226	37179	FIPS_37179	Union County	Southwest	Centralina	  Utilities	2007	17339.0
13227	37179	FIPS_37179	Union County	Southwest	Centralina	  Construction	2007	683783.0
13228	37179	FIPS_37179	Union County	Southwest	Centralina	  Manufacturing	2007	1484577.0
13229	37179	FIPS_37179	Union County	Southwest	Centralina	  Wholesale trade	2007	440177.0
13230	37179	FIPS_37179	Union County	Southwest	Centralina	  Retail trade	2007	280869.0
13231	37179	FIPS_37179	Union County	Southwest	Centralina	  Transportation and warehousing	2007	109886.0
13232	37179	FIPS_37179	Union County	Southwest	Centralina	  Information	2007	46050.0
13233	37179	FIPS_37179	Union County	Southwest	Centralina	   Real estate and rental and leasing	2007	441666.0
13234	37179	FIPS_37179	Union County	Southwest	Centralina	  Professional and business services	2007	334340.0
13235	37179	FIPS_37179	Union County	Southwest	Centralina	   Management of companies and enterprises	2007	18094.0
13236	37179	FIPS_37179	Union County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2007	167966.0
13237	37179	FIPS_37179	Union County	Southwest	Centralina	   Educational services	2007	55425.0
13238	37179	FIPS_37179	Union County	Southwest	Centralina	   Health care and social assistance	2007	150186.0
13239	37179	FIPS_37179	Union County	Southwest	Centralina	   Arts, entertainment, and recreation	2007	35020.0
13240	37179	FIPS_37179	Union County	Southwest	Centralina	   Accommodation and food services	2007	79629.0
13241	37179	FIPS_37179	Union County	Southwest	Centralina	  Other services (except government and government enterprises)	2007	158030.0
13242	37179	FIPS_37179	Union County	Southwest	Centralina	Government and government enterprises	2007	582246.0
13243	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2007	
13244	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2007	4826.0
13245	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Utilities	2007	5020.0
13246	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Construction	2007	39215.0
13247	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Manufacturing	2007	203945.0
13248	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Wholesale trade	2007	73243.0
13249	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Retail trade	2007	108927.0
13250	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Transportation and warehousing	2007	
13251	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Information	2007	17614.0
13252	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Real estate and rental and leasing	2007	177532.0
13253	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Professional and business services	2007	101506.0
13254	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Management of companies and enterprises	2007	58950.0
13255	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2007	26501.0
13256	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Educational services	2007	8509.0
13257	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Health care and social assistance	2007	116003.0
13258	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2007	4645.0
13259	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Accommodation and food services	2007	28095.0
13260	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2007	30541.0
13261	37181	FIPS_37181	Vance County	North Central	Kerr-Tar	Government and government enterprises	2007	176977.0
13262	37183	FIPS_37183	Wake County	North Central	Capital Area	  Agriculture, forestry, fishing and hunting	2007	72302.0
13263	37183	FIPS_37183	Wake County	North Central	Capital Area	  Mining, quarrying, and oil and gas extraction	2007	420443.0
13264	37183	FIPS_37183	Wake County	North Central	Capital Area	  Utilities	2007	448145.0
13265	37183	FIPS_37183	Wake County	North Central	Capital Area	  Construction	2007	2901813.0
13266	37183	FIPS_37183	Wake County	North Central	Capital Area	  Manufacturing	2007	4622830.0
13267	37183	FIPS_37183	Wake County	North Central	Capital Area	  Wholesale trade	2007	3514013.0
13268	37183	FIPS_37183	Wake County	North Central	Capital Area	  Retail trade	2007	2548951.0
13269	37183	FIPS_37183	Wake County	North Central	Capital Area	  Transportation and warehousing	2007	748419.0
13270	37183	FIPS_37183	Wake County	North Central	Capital Area	  Information	2007	3293572.0
13271	37183	FIPS_37183	Wake County	North Central	Capital Area	   Real estate and rental and leasing	2007	4859934.0
13272	37183	FIPS_37183	Wake County	North Central	Capital Area	  Professional and business services	2007	7444697.0
13273	37183	FIPS_37183	Wake County	North Central	Capital Area	   Management of companies and enterprises	2007	947596.0
13274	37183	FIPS_37183	Wake County	North Central	Capital Area	   Administrative and support and waste management and remediation services	2007	1795530.0
13275	37183	FIPS_37183	Wake County	North Central	Capital Area	   Educational services	2007	397012.0
13276	37183	FIPS_37183	Wake County	North Central	Capital Area	   Health care and social assistance	2007	2737697.0
13277	37183	FIPS_37183	Wake County	North Central	Capital Area	   Arts, entertainment, and recreation	2007	258964.0
13278	37183	FIPS_37183	Wake County	North Central	Capital Area	   Accommodation and food services	2007	1042979.0
13279	37183	FIPS_37183	Wake County	North Central	Capital Area	  Other services (except government and government enterprises)	2007	1027562.0
13280	37183	FIPS_37183	Wake County	North Central	Capital Area	Government and government enterprises	2007	5759514.0
13281	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2007	19804.0
13282	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2007	0.0
13283	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Utilities	2007	
13284	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Construction	2007	11762.0
13285	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Manufacturing	2007	23413.0
13286	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Wholesale trade	2007	
13287	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Retail trade	2007	10508.0
13288	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Transportation and warehousing	2007	8519.0
13289	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	  Information	2007	2704.0
13290	37185	FIPS_37185	Warren County	North Central	Kerr-Tar	   Real estate and rental and leasing	2007	72742.0
