GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Administrative and support and waste management and remediation services	2010	15391
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Educational services	2010	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Health care and social assistance	2010	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Arts, entertainment, and recreation	2010	5094
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Accommodation and food services	2010	6702
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Other services (except government and government enterprises)	2010	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	Government and government enterprises	2010	106970
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2010	50381
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2010	5563
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Utilities	2010	10779
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Construction	2010	121730
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Manufacturing	2010	210674
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Wholesale trade	2010	66078
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Retail trade	2010	170837
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Transportation and warehousing	2010	31513
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Information	2010	42708
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Real estate and rental and leasing	2010	404582
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Professional and business services	2010	241706
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Management of companies and enterprises	2010	
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Administrative and support and waste management and remediation services	2010	
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Educational services	2010	21876
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Health care and social assistance	2010	525081
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Arts, entertainment, and recreation	2010	49135
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Accommodation and food services	2010	130012
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Other services (except government and government enterprises)	2010	84449
37125	FIPS_37125	Moore County	South Central	Regional Partnership	Government and government enterprises	2010	287995
37127	FIPS_37127	Nash County	North Central	Turning Point	  Agriculture, forestry, fishing and hunting	2010	
37127	FIPS_37127	Nash County	North Central	Turning Point	  Mining, quarrying, and oil and gas extraction	2010	6166
37127	FIPS_37127	Nash County	North Central	Turning Point	  Utilities	2010	1741
37127	FIPS_37127	Nash County	North Central	Turning Point	  Construction	2010	112832
37127	FIPS_37127	Nash County	North Central	Turning Point	  Manufacturing	2010	1639803
37127	FIPS_37127	Nash County	North Central	Turning Point	  Wholesale trade	2010	207144
37127	FIPS_37127	Nash County	North Central	Turning Point	  Retail trade	2010	245313
37127	FIPS_37127	Nash County	North Central	Turning Point	  Transportation and warehousing	2010	
37127	FIPS_37127	Nash County	North Central	Turning Point	  Information	2010	103553
37127	FIPS_37127	Nash County	North Central	Turning Point	   Real estate and rental and leasing	2010	438289
37127	FIPS_37127	Nash County	North Central	Turning Point	  Professional and business services	2010	284583
37127	FIPS_37127	Nash County	North Central	Turning Point	   Management of companies and enterprises	2010	76200
37127	FIPS_37127	Nash County	North Central	Turning Point	   Administrative and support and waste management and remediation services	2010	106700
37127	FIPS_37127	Nash County	North Central	Turning Point	   Educational services	2010	30271
37127	FIPS_37127	Nash County	North Central	Turning Point	   Health care and social assistance	2010	234159
37127	FIPS_37127	Nash County	North Central	Turning Point	   Arts, entertainment, and recreation	2010	7242
37127	FIPS_37127	Nash County	North Central	Turning Point	   Accommodation and food services	2010	102866
37127	FIPS_37127	Nash County	North Central	Turning Point	  Other services (except government and government enterprises)	2010	79315
37127	FIPS_37127	Nash County	North Central	Turning Point	Government and government enterprises	2010	407769
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Agriculture, forestry, fishing and hunting	2010	
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Mining, quarrying, and oil and gas extraction	2010	7866
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Utilities	2010	163118
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Construction	2010	493037
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Manufacturing	2010	1748935
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Wholesale trade	2010	409420
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Retail trade	2010	649235
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Transportation and warehousing	2010	
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Information	2010	449690
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Real estate and rental and leasing	2010	1287881
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Professional and business services	2010	1076037
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Management of companies and enterprises	2010	58913
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Administrative and support and waste management and remediation services	2010	283976
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Educational services	2010	57141
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Health care and social assistance	2010	720394
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Arts, entertainment, and recreation	2010	65168
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Accommodation and food services	2010	334050
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Other services (except government and government enterprises)	2010	213592
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	Government and government enterprises	2010	1379512
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Agriculture, forestry, fishing and hunting	2010	10395
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Mining, quarrying, and oil and gas extraction	2010	0
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Utilities	2010	515
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Construction	2010	15673
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Manufacturing	2010	101405
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Wholesale trade	2010	42028
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Retail trade	2010	59597
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Transportation and warehousing	2010	10415
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Information	2010	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Real estate and rental and leasing	2010	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Professional and business services	2010	28500
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Management of companies and enterprises	2010	17796
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Administrative and support and waste management and remediation services	2010	4784
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Educational services	2010	2449
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Health care and social assistance	2010	22789
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Arts, entertainment, and recreation	2010	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Accommodation and food services	2010	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Other services (except government and government enterprises)	2010	13443
37131	FIPS_37131	Northampton County	Northeast	Turning Point	Government and government enterprises	2010	76534
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2010	88415
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2010	10064
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Utilities	2010	19841
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Construction	2010	237570
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Manufacturing	2010	98891
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Wholesale trade	2010	53921
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Retail trade	2010	347067
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Transportation and warehousing	2010	47587
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Information	2010	55460
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2010	772196
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Professional and business services	2010	330258
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Management of companies and enterprises	2010	36664
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2010	160413
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Educational services	2010	34787
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Health care and social assistance	2010	188829
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2010	9965
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Accommodation and food services	2010	171795
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2010	119708
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	Government and government enterprises	2010	5452329
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2010	75518
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2010	6640
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Utilities	2010	17037
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Construction	2010	135942
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Manufacturing	2010	159860
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Wholesale trade	2010	115237
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Retail trade	2010	286401
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Transportation and warehousing	2010	19291
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Information	2010	156702
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Real estate and rental and leasing	2010	771022
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Professional and business services	2010	513861
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Management of companies and enterprises	2010	31190
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Administrative and support and waste management and remediation services	2010	80578
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Educational services	2010	78081
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Health care and social assistance	2010	304509
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Arts, entertainment, and recreation	2010	67933
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Accommodation and food services	2010	159349
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Other services (except government and government enterprises)	2010	136403
37135	FIPS_37135	Orange County	North Central	Regional Partnership	Government and government enterprises	2010	3059321
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2010	17136
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2010	27
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Utilities	2010	
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Construction	2010	9326
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Manufacturing	2010	17901
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Wholesale trade	2010	
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Retail trade	2010	18918
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Transportation and warehousing	2010	2949
