"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Kanabec County","MN",,"27","065",1887,143200,136500,140000,139000,139450,136500,136500,134000,129900,124950,129900,124900,125900,109900,123950,134900,123000,132400,124900,124900,115000,119450,115000,115450,117200,109900,110000,116400,124200,125000,129900,114900,119450,114400,114950,99900,94900,109900,114400,114950,119450,129000,132000,133450,129900,122400,119900,115000,122200,139450,129900,125450,139000,140000,149450,139900,139755,139377.5,136000,133000,124900,119900,126400,146400,163450,164900,149900,143700,137900,139450,141200,129900,129900,129900,129900,145450,154900,154900,149900,147400,144900,149900,162400,149900,149900,147700,148525.5,164900,164900,160000,159900,172450,159900,159900,149900,159950,160000,168450,166450,170950,179000,174900,185450,165000,164900,165900,169950,180590,191162.5,169900,151000,157000,175000,166450,166400,169697,174950
"Richland County","IL",,"17","159",1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122950,113500,99900,98500,99900,99900,99900,94900,94900,94900,94950,94900,94000,94000,90821,94900,89900,89900,89900,89000,87500,85000,85000,85000,85000,98450,99900,99900,109900,114900,103900,99900,99900,99900
"Park County","CO","Denver-Aurora-Lakewood","08","093",1889,259900,267000,259000,256250,250000,249900,249900,249900,239900,239900,239700,239450,238475,235000,235000,234900,235000,234000,230000,234000,234500,230000,229900,229900,228450,225000,228950,224925,219990,219000,215000,211900,211250,199900,192500,195900,199900,215888,225000,237500,249900,249000,239000,244950,245000,239400,249888,247444,249900,249900,250000,258500,249900,250000,254950,255000,259000,255500,259000,259949.5,259950,264900,267500,267500,285000,288250,295950,299000,299900,299900,324250,335900,343000,350000,339000,342400,339000,336000,329900,329000,330000,333750,339900,339900,335000,342450,345000,345000,344900,349900,349900,349450,344445,350000,369900,375000,375000,379000,379950,389000,385000,386900,380000,389000,387450,385000,384950,389950,395000,399000,399900,397750,399500,409250,399900,4e+05,399000
"Aitkin County","MN",,"27","001",1890,229500,219900,219450,219000,222400,214900,209900,211950,214450,208450,205000,195000,195000,193500,192450,199000,199900,219000,199900,199700,199950,189900,174750,161450,154900,159000,170000,169955,169900,172500,175000,175000,175000,169900,169900,169450,169900,180950,182000,179900,177450,169900,169900,169900,166000,169900,169900,169900,175000,177000,187500,189000,190950,197000,194900,185000,184900,176450,172000,167288.5,160000,159900,185500,185000,189000,195000,199000,195000,195900,196750,190000,185000,185000,189900,190000,189900,189950,193500,189900,186200,187500,184900,180000,174700,171950,179500,189949.5,199000,199900,199900,199900,199250,198000,189000,179900,179900,170000,179900,189900,189700,195000,192000,199400,194500,195000,193950,199900,185900,182400,191900,219900,202449.5,199900,210000,209900,199900,198750
"Ashland County","WI",,"55","003",1891,117500,115000,109000,104000,109000,109900,109900,118500,119000,120000,119000,110500,121000,119900,118950,115000,115000,122950,119900,119250,119250,119900,124900,129000,129000,132450,130000,124900,129000,129000,119000,114000,119000,112250,102500,99250,114000,112000,113750,119450,124000,125450,124900,124700,120000,119900,117500,115000,119250,119900,119000,119500,125000,125000,125000,123900,124000,129900,133750,135000,135000,129950,123900,129900,125000,124700,118000,114950,115000,119900,119900,119900,119900,120000,125000,127500,124500,122500,124950,129700,121250,121500,124000,124000,119900,109900,109000,118000,124250,129000,129000,129000,129900,129900,134900,139000,147999,153900,146000,147900,139000,142400,139000,139000,139900,137900,140950,139900,140950,140500,150000,159450,157450,149500,148499.5,134900,134900
"Baker County","OR",,"41","001",1892,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,125000,126500,126500,126900,132500,132500,144000,149250,162000,169500,165000,165000,164900,169250,169700,169500,165750,166500,166500,165500,165000,169900,169000,166500,164750,156000,159900,139900,144200,160450,161500,155000,152500,155500,159900,149900,159000,159900,154900,159900,159950,159900,157500,151250,152500,149900,154900,154950,154950,161650,159900,160000,165000,165000,163250,155000,149900,149900,158000,161500,161500,169900,169900,169900,159900,165000,169900,174900,169900,176500,169900,179250,174900,197000,199900,199000,199500,197225,199500,199900,204950,215000,210000,182750,202000,215000,220000,226000,235000,229000,237450,220000
"Hill County","MT",,"30","041",1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000,176900,176900,180700,191750,205000,205000,210000,209950,193000,215000,220000,210000,222500,212450,222500,222500,189000,176500,186500,188500,185000,186000,188000,189900,189950,189450,180000,180000,179000,176950,170000,174900,174950,174900,184900,205000,193750,195000,192500,195000,189000
"Clay County","AR",,"05","021",1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72400,67000,68000,71450,73000,71025,72500,72500,73500,72500,74995,74250,71750,65000,73250,69900,69900,74250,67250,72500,75000,69900,69900,69900,69900,72500,75000,75000,70950,69900,69900,71000,68500,68500,68500,68500,69200,68250,65000,60000,59575,60000,64900,65000,72500,79700,79700,75000,74950,75000,79000,82500
"Redwood County","MN",,"27","127",1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,89900,98000,91000,89450,87000,95000,102400,99900,92000,88750,89000,99900,89900,97900,105000,104900,104950,95000
"Greene County","GA",,"13","133",1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399999,409950,419000,415000,429000,439000,439000,444000,429900,429000,429000,419000,399450,419000,425000,449000,469450,449000,450000,439000,429000,424900,429000,439000,434750,399500,399500,399000,399450,419950,432450,435000,439000,422500,449000,469000,454000,449000,473750,465000,469000,454500,450000,449900,449000,449900,449000,465000,469000,449000,459000,475000,474950,475000,469000,465000,467500,460495,480000,472500,467000,449145,464500,464000,475000,499000,479500,499000,499450,499000,495500,459500,474000,475000,469000,459000,495000,470000,499000,499000,479000,482450
"Casey County","KY",,"21","045",1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146950,154350,149950,145000,145000,129000,129450,129900,130000,147000,149450,149900,152500,154950,139950,135000
"King William County","VA","Richmond","51","101",1898,209925,207425,209900,195000,199925,199900,199475,199950,199950,196900,189950,189000,189950,189950,198999,198500,195225,206900,204900,204950,201000,199950,199950,201000,189887.5,189000,184950,179950,189500,185000,189500,186250,182500,184000,184500,185500,184500,185750,186300,186300,185625,188400,188800,188150,188800,188400,189200,189400,189000,183750,185925,186300,187050,181225,179950,183900,184900,186900,188850,185000,184950,184950,189000,187322,189950,188700,186000,186000,189925,185950,189387.5,186825,184900,184900,183500,188325,191970,199900,194950,191970,198950,199900,202910.5,194585,189950,191135,199950,209990,216500,217700,214900,203970,209950,209950,214900,215474.5,209950,214900,209950,219287.5,219950,227450,224700,229400,229950,229950,230325,229000,229950,229725,219950,222425,224975,225000,219950,225000,227000
"Page County","IA",,"19","145",1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,89900,89900,79450,75000,80000,80000,79450,69900,74900,78000,80450,81450,79500,78000,69500,69500,69900,69000,68500,69900,77400,87500,87500,87000,86900,87000,85000,79500,80950,83750,84900,88500,86750,94900,108250,108250,99900,82450,79500,79500,80000,80000,93222,92000,92000,92000,92000,88500,88075,86900,90250,93222,97000,99250,89900,89900,86700,80000,88900,89900,93722,98700,95250,92222,89950,89900,94722,94722,95000,89000,83500,85500,85500,86250,85000,80000,82500,85000,85000,82000,79900,80000,85000,85750,89900,80000,79900
"Washburn County","WI",,"55","129",1900,189900,189900,199900,199900,209950,2e+05,199950,199900,199000,195000,195000,189900,179900,179450,184000,189900,189900,198500,198000,195000,189900,190950,189900,185000,177400,172000,171450,171450,174900,169000,169900,150000,149900,149900,142500,129900,145450,154950,164900,174900,175000,179000,180000,179900,179000,179900,175000,169995,170000,169900,169945,169900,179900,179000,189900,189900,192500,199900,197450,179000,179000,179000,179450,184950,189000,187000,175000,179900,174900,174900,174950,169900,169900,169950,175000,192400,199856.5,199900,199700,199900,199900,199900,197000,189900,189000,184900,189000,189900,198900,199000,199900,199900,199900,209000,207000,199900,206000,199900,199900,219000,215000,209000,204500,219000,210000,2e+05,225000,229950,229000,235000,225000,229900,229950,230000,238650,235000,235000
"Dickenson County","VA","Big Stone Gap","51","051",1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74450,74000,69950,75000,75000,75000,75000,79250,83066.5,82800,76750,89116.5,98000,95000
"Arenac County","MI",,"26","011",1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94500,89900,94500,89000,89000,93900,99900,113500,109900,119500,115750,109900,109900
"Carbon County","WY",,"56","007",1903,136000,136000,134000,138450,149000,148250,146900,148400,145000,144950,149450,142950,134450,139450,139000,139000,139000,139000,142400,136000,145900,143900,138000,145000,149000,142750,146800,150000,152300,150000,163500,159450,159400,153500,153000,159950,152000,150750,147500,155000,160000,167000,163000,160000,159250,160000,155000,151000,152000,146000,155500,159700,169700,169950,175000,185000,175000,160000,159000,158900,159900,164500,186500,184000,179000,179000,177500,175000,170000,171000,181450,172450,169000,162950,174000,181450,189950,189000,190000,189000,190000,190000,199900,189500,194950,194900,190000,189000,189450,190000,190000,190500,189000,180000,172500,179000,172450,173000,169700,177000,175000,169000,175000,185000,184900,179900,180950,183450,175000,173500,173450,178950,179000,181000,179450,172000,175900
"Harrison County","OH",,"39","067",1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91400,79900,79450,79500,80000,82500,80000,88950,88000,89900,99500,104900,99000,99500,98000,94900,94900,92900,90000,90000,98750,96750,89900,95000,89900,88450,82250,79949.5,78900,83750,96900,99700,99900,89900,99950,99950,105000,99900,99900,94600,92700,92500,89400,99250,95000,89900,87500,75000,79900,79000,79900,80700,85000,85000,80000,88950,95450,94950,94900,94000
"Gulf County","FL","Panama City","12","045",1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258950,272500,279000,272500,287000,289000,294500,279500,279000,279000,288000,299900,299900,299900,299000,315950,325000,319000,315000,325000,329900,330387.5,329900,329900,343400,349900,339450,339900,339000,335000,350000,329900,299900,329000,309450,329000,299900,342500,359900,377000,369000,369950
"Nottoway County","VA",,"51","135",1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137750,128750,150000,149000,149500,149000,131000,127500,127500,132500,123700,124450,123700,129000,130000,128250,144450,137400,139947.5,133200,129900,134900,139837.5,144000,139700,139000,139000,139000,138450,137900,134900,122000,118389.5,115444,114995,132450,134900,139000,151950,132400,136950,129000,134900,129000,134450,129000,129000,136450,121000,134900,132400,139500,142000,149000,142200,142250,139700,124000,140000,149900,149900,149900,149900,154950
"Marshall County","OK",,"40","095",1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198250,188700,167500,178000,178500,169000,169000,151950,159500,184450,189000,179900,199250,194000,199450,185500,179000,175000,165750,179900,189900,219000,224000,217000,219000,217000,219000,217000,210000,219325,220000
"San Juan County","WA",,"53","055",1908,750000,745000,745000,715000,699000,699000,699960,699999.5,699999.5,699000,699000,695000,695000,695000,690000,650000,635000,625000,618500,599000,599000,595600,592000,559000,534500,525000,579000,545000,549000,549000,575000,579500,595000,595000,599000,597000,620000,635000,635000,638500,638500,635000,599000,599000,595000,595000,586000,595000,588000,586000,585500,582500,604500,625000,624500,624000,645000,650000,695000,699500,715000,699000,679500,679000,679000,673500,682200,669000,676500,674950,675000,679500,649000,650000,648000,639000,625000,648500,636000,599450,637500,649000,649500,649500,650000,694750,695000,695000,695000,699450,695000,695000,690000,682000,695000,695000,699950,695000,650000,697000,750000,722500,699000,695000,695000,699655.5,735000,735000,725000,712200,742000,739000,7e+05,699949.5,725000,699950,7e+05
"Hale County","AL","Tuscaloosa","01","065",1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,129900,128900,129900,127000,124900,119950,113400,114900,114900,119900,129700,134900,139900,139900,139900,137000,135000,131700,124900,119900,109900,109900,110000,122200,129900,132500,132500,129400,129900,137450,137400,145900,139900,138900,144900,140000,144999.5,155000,160000,149900
"Madison County","AR","Fayetteville-Springdale-Rogers","05","087",1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189150,185000,195000,194750,197000,194500,220000,227900,2e+05,219500,2e+05,190000,190000
"Madison County","IA","Des Moines-West Des Moines","19","121",1911,178950,174900,169900,179900,184900,174950,175000,175500,179000,170400,161900,159900,150000,152000,165250,165250,169900,160950,159950,159950,160000,154900,154900,158200,154900,152500,159950,158800,154950,160500,159900,162500,161000,159900,159950,166500,154900,154900,154900,159450,159900,159000,165450,159000,159000,160000,149900,143250,132000,147000,166000,165000,175000,165900,168650,165000,165000,169500,175500,159900,169900,189950,190000,195000,195400,195000,180000,189900,179950,189900,189900,189450,190000,197500,227000,214250,229450,229900,225000,221200,221200,229500,239000,272500,270000,230000,219950,222500,220000,232000,232000,222400,222700,233000,220500,229000,210000,210000,212450,213700,225000,238000,225000,222696,225000,225000,227500,225000,228200,219700,209900,209950,204900,194500,194750,2e+05,2e+05
"Hamilton County","IA",,"19","079",1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,100450,94750,92200,98900,99900,89500,93500,99900,104500,115400,98500,102450,102450,98900,96250,97500,111000,119450,125000,119900,119900,122250,139000,139000,145000,138500,114900,121450,139950,144900,139900,139900,134900,136950,134900
"Dent County","MO",,"29","065",1913,119900,119900,119900,129500,124750,129500,119700,118000,102400,118000,118500,106700,99000,92500,92250,94900,99000,99500,105000,108000,102400,111200,113750,108000,106500,99900,115000,124500,108000,109000,99999,99500,99000,110000,109900,99500,94750,99000,99000,97900,99000,99900,102400,99900,99900,99000,99000,94950,98500,93900,95400,99450,114950,112450,119500,119000,115000,112450,105000,99000,99000,99500,99900,109000,106500,99700,1e+05,105000,98500,98000,95000,93000,95000,95500,95000,95000,98450,97750,99000,99700,99900,97000,94000,93500,90000,94250,99000,94250,99900,113450,114900,114900,112450,115000,117000,115000,119450,115000,119900,120000,116950,125000,125000,122500,119900,119900,110700,114900,112900,115750,129900,130000,129950,129900,129450,129450,125250
"Park County","MT",,"30","067",1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282275,299000,329000,288000,289900,289900,293750,299000,329000,349000,350000,389900,385000,385000,375000,369000,365000,347000,364500,349950,349450,359000,345000,299000,329900,324500,316950,325000,343450,350000,373900,359000,329000,329000,329500,350000,399000,369500,399000,399000,399000,399000,399000,382500,399000,409750,420000,404500,420000,449000,409000,399700,399000,399000,399999,399000,396250,399000,397500,375000,390000,399450,397000,388600,395000,387900,397000
"Roseau County","MN",,"27","135",1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,149900,152450,156950,157000,159000,159000,149900,145000,132450,124950,123400,125000,129900,135450,132200,129900,129900,129900,128700,125000,123000,129450,127000,131950,139900,141000,139900,139900,146000,149400,147450,149200,147900,149350,143900,151250,153700,153700,152000,144900,144900,142950,144900,142450,139700,149900,170950,169900,154900,149900,148200,147500,143000,144900
"Mitchell County","NC",,"37","121",1916,199000,198500,196500,189950,189900,189500,197000,179900,179700,180000,180000,178750,174500,175000,178000,176500,175000,170000,174500,170000,169950,179000,179950,179950,180000,185000,175000,179900,186000,179900,189900,190000,180950,185000,182000,184500,185000,189700,188000,189500,185000,188850,188850,181500,189900,193000,189700,187000,185000,180000,170000,167500,184650,187900,184400,184450,184000,178750,179950,184000,180000,188000,189000,189000,185000,189499,189499,184950,189000,189700,191000,185000,190450,195000,195000,193500,198250,198750,199900,199000,199000,199900,199900,199900,199900,199900,199900,199900,199900,217000,219000,208950,215000,209000,199950,199950,191950,189000,189000,199500,199900,215000,205000,201700,219950,219950,225000,229000,225000,225000,218000,227000,229900,234700,235000,235000,235000
"Macon County","MO",,"29","121",1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145250,145000,142500,140000,138250,149447,143900,135000,147900,142000,139000,137500,135000,129900,147500
"Kossuth County","IA",,"19","109",1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111250,111250,127000,122450,119900,114950,114950,109950,109000,109000,117250,124000,107499
"Grayson County","VA",,"51","077",1919,159950,159900,160000,159300,159900,160000,160000,159150,159900,165750,166950,169000,178000,169250,181000,179000,179000,159900,179000,169000,169000,164950,174000,169450,169000,165000,169000,169000,165000,175450,177450,175000,169000,154000,169000,167000,150000,158000,157750,159900,149950,169000,164450,169000,177000,174950,169900,169900,165000,169900,169900,169900,172400,179000,169900,150000,149000,149999,149999,159900,169500,159900,153749.5,159250,158500,160000,169900,168900,160000,154499.5,165900,139900,139900,134975,139900,149000,149000,142450,149000,155000,159900,164900,157400,169900,162300,169900,174900,169900,169950,150000,149900,149900,159000,152499.5,157500,159000,162150,159950,177950,193950,198500,187000,198000,198500,195000,175000,179900,194900,189000,184450,189000,189000,188500,175700,172450,169900,169000
